1.499306951058089199e-01,3.352999606424425565e+02
1.509306951058089208e-01,3.353021607867278817e+02
1.519306951058089217e-01,3.353038105283587811e+02
1.529306951058089226e-01,3.353025627209391359e+02
1.539306951058089235e-01,3.352990201129697994e+02
1.549306951058089243e-01,3.352923943268905305e+02
1.559306951058089252e-01,3.352845522373780796e+02
1.569306951058089261e-01,3.352755808017458321e+02
1.579306951058089270e-01,3.352636020250893694e+02
1.589306951058089279e-01,3.352486821951907814e+02
1.599306951058089288e-01,3.352328130901709073e+02
1.609306951058089297e-01,3.352151547188267955e+02
1.619306951058089306e-01,3.351962863438795921e+02
1.629306951058089314e-01,3.351752704078348302e+02
1.639306951058089323e-01,3.351523596272758709e+02
1.649306951058089332e-01,3.351285626452777819e+02
1.659306951058089341e-01,3.351040064545416612e+02
1.669306951058089350e-01,3.350778441090234878e+02
1.679306951058089359e-01,3.350502841695326310e+02
1.689306951058089368e-01,3.350223291860725681e+02
1.699306951058089377e-01,3.349936817386147823e+02
1.709306951058089385e-01,3.349649304068441324e+02
1.719306951058089394e-01,3.349353348328695574e+02
1.729306951058089403e-01,3.349051969665563320e+02
1.739306951058089412e-01,3.348755475789272396e+02
1.749306951058089421e-01,3.348459716656003025e+02
1.759306951058089430e-01,3.348174898739926562e+02
1.769306951058089439e-01,3.347898204163702758e+02
1.779306951058089448e-01,3.347640274755697192e+02
1.786306951058088954e-01,3.347468810210972947e+02
1.786806951058088899e-01,3.347444186474484695e+02
1.787306951058088844e-01,3.347404729192381296e+02
1.787806951058088789e-01,3.347353016295398902e+02
1.788306951058088734e-01,3.347297891942015440e+02
1.788806951058088679e-01,3.347251445303460855e+02
1.789306951058088624e-01,3.347210952927873109e+02
1.789806951058088569e-01,3.347192404322680659e+02
1.790219975322387691e-01,3.347196146000184740e+02
1.800219975322387700e-01,3.347424664756429138e+02
1.810219975322387709e-01,3.347679729857380266e+02
1.820219975322387718e-01,3.347946543942517792e+02
1.830219975322387727e-01,3.348222596844580039e+02
1.840219975322387735e-01,3.348501192803578306e+02
1.850219975322387744e-01,3.348787358482715604e+02
1.860219975322387753e-01,3.349075666115167564e+02
1.870219975322387762e-01,3.349358893490578453e+02
1.880219975322387771e-01,3.349636969641518363e+02
1.890219975322387780e-01,3.349907896468689614e+02
1.900219975322387789e-01,3.350177577619979843e+02
1.910219975322387798e-01,3.350435139797881448e+02
1.920219975322387806e-01,3.350683174748090210e+02
1.930219975322387815e-01,3.350915875729125446e+02
1.940219975322387824e-01,3.351141049718364116e+02
1.950219975322387833e-01,3.351358005358205219e+02
1.960219975322387842e-01,3.351548508312113768e+02
1.970219975322387851e-01,3.351722083372930570e+02
1.980219975322387860e-01,3.351884534519038539e+02
1.990219975322387869e-01,3.352032251062766477e+02
2.000219975322387878e-01,3.352156489995756488e+02
2.010219975322387886e-01,3.352254369494675075e+02
2.020219975322387895e-01,3.352332379048567077e+02
2.030219975322387904e-01,3.352400559280971493e+02
2.040219975322387913e-01,3.352440328571796044e+02
2.050219975322387922e-01,3.352456896898769401e+02
2.060219975322387931e-01,3.352444371076695120e+02
2.070219975322387940e-01,3.352423677629107033e+02
2.080219975322387949e-01,3.352376264281097633e+02
2.090219975322387957e-01,3.352304463129975147e+02
2.100219975322387966e-01,3.352211974846993598e+02
2.110219975322387975e-01,3.352090632267284604e+02
2.120219975322387984e-01,3.351967431664569972e+02
2.130219975322387993e-01,3.351824437259670617e+02
2.140219975322388002e-01,3.351654245470140268e+02
2.150219975322388011e-01,3.351473787418142365e+02
2.160219975322388020e-01,3.351259054395088128e+02
2.170219975322388029e-01,3.351034822919104386e+02
2.180219975322388037e-01,3.350797562051770342e+02
2.190219975322388046e-01,3.350556090686139896e+02
2.200219975322388055e-01,3.350295781988897943e+02
2.210219975322388064e-01,3.350018127725381305e+02
2.220219975322388073e-01,3.349737822723817544e+02
2.230219975322388082e-01,3.349454859976354442e+02
2.240219975322388091e-01,3.349160866322526999e+02
2.250219975322388100e-01,3.348864397037643243e+02
2.260219975322388108e-01,3.348562216935646916e+02
2.270219975322388117e-01,3.348266538965645509e+02
2.280219975322388126e-01,3.347964370028137751e+02
2.290219975322388135e-01,3.347673995793219888e+02
2.300219975322388144e-01,3.347394372793305024e+02
2.310219975322388153e-01,3.347125295569042578e+02
2.320219975322388162e-01,3.346876702233560081e+02
2.327219975322387668e-01,3.346715218868865804e+02
2.327719975322387613e-01,3.346692316407965109e+02
2.328219975322387558e-01,3.346654569970236253e+02
2.328719975322387503e-01,3.346588404447267635e+02
2.329219975322387448e-01,3.346516087466496288e+02
2.329719975322387393e-01,3.346444014457608205e+02
2.330219975322387338e-01,3.346429352148690555e+02
2.330719975322387283e-01,3.346394382172377391e+02
2.331132999586686405e-01,3.346395684748613917e+02
2.341132999586686414e-01,3.346607157674171162e+02
2.351132999586686423e-01,3.346841448491290976e+02
2.361132999586686432e-01,3.347102944836356073e+02
2.371132999586686441e-01,3.347367652324076630e+02
2.381132999586686450e-01,3.347642018488313056e+02
2.391132999586686458e-01,3.347924944561189022e+02
2.401132999586686467e-01,3.348218627584006413e+02
2.411132999586686476e-01,3.348480465894785993e+02
2.421132999586686485e-01,3.348778369509896038e+02
2.431132999586686494e-01,3.349049587031876740e+02
2.441132999586686503e-01,3.349322017024214233e+02
2.451132999586686512e-01,3.349591062894276661e+02
2.461132999586686521e-01,3.349838738170170132e+02
2.471132999586686529e-01,3.350090877672773786e+02
2.481132999586686538e-01,3.350305128224529767e+02
2.491132999586686547e-01,3.350540767006638703e+02
2.501132999586686556e-01,3.350734853896332197e+02
2.511132999586686565e-01,3.350936138858295408e+02
2.521132999586686574e-01,3.351107912578393666e+02
2.531132999586686583e-01,3.351259133923924196e+02
2.541132999586686592e-01,3.351391735999381467e+02
2.551132999586686601e-01,3.351512593033032772e+02
2.561132999586686609e-01,3.351611112341624334e+02
2.571132999586686618e-01,3.351677775670480059e+02
2.581132999586686627e-01,3.351729741164010647e+02
2.591132999586686636e-01,3.351743305371093697e+02
2.601132999586686645e-01,3.351770525377078798e+02
2.611132999586686654e-01,3.351758241599420671e+02
2.621132999586686663e-01,3.351719719018249748e+02
2.631132999586686672e-01,3.351657769612486391e+02
2.641132999586686680e-01,3.351578188843448061e+02
2.651132999586686689e-01,3.351475605341585720e+02
2.661132999586686698e-01,3.351330950637823776e+02
2.671132999586686707e-01,3.351219881921564934e+02
2.681132999586686716e-01,3.351032287730462826e+02
2.691132999586686725e-01,3.350867800506734397e+02
2.701132999586686734e-01,3.350648379729822750e+02
2.711132999586686743e-01,3.350466845729296779e+02
2.721132999586686751e-01,3.350241158069320591e+02
2.731132999586686760e-01,3.349962327268110016e+02
2.741132999586686769e-01,3.349724452856565904e+02
2.751132999586686778e-01,3.349440186783374429e+02
2.761132999586686787e-01,3.349201051662931832e+02
2.771132999586686796e-01,3.348882714003435126e+02
2.781132999586686805e-01,3.348608288904489996e+02
2.791132999586686814e-01,3.348284804690218834e+02
2.801132999586686823e-01,3.348002350592704488e+02
2.811132999586686831e-01,3.347703412402213416e+02
2.821132999586686840e-01,3.347391713025595550e+02
2.831132999586686849e-01,3.347102988113018682e+02
2.841132999586686858e-01,3.346820077338475699e+02
2.851132999586686867e-01,3.346544754342825740e+02
2.861132999586686876e-01,3.346287403926386332e+02
2.868132999586686660e-01,3.346118993466011489e+02
2.868632999586686605e-01,3.346105796580601464e+02
2.869132999586686550e-01,3.346042413963519380e+02
2.869632999586686495e-01,3.345980529910712562e+02
2.870132999586686440e-01,3.345872731565732465e+02
2.870632999586686385e-01,3.345804793398388028e+02
2.871132999586686330e-01,3.345769059877544009e+02
2.871632999586686275e-01,3.345746815021265661e+02
2.872046023850985397e-01,3.345736645636442859e+02
2.882046023850985406e-01,3.345965321469946616e+02
2.892046023850985415e-01,3.346250376811415208e+02
2.902046023850985423e-01,3.346511758273647956e+02
2.912046023850985432e-01,3.346764496640039397e+02
2.922046023850985441e-01,3.347070454812742355e+02
2.932046023850985450e-01,3.347379436058686224e+02
2.942046023850985459e-01,3.347641348227375602e+02
2.952046023850985468e-01,3.347899970670323455e+02
2.962046023850985477e-01,3.348205818918452792e+02
2.972046023850985486e-01,3.348494274485305482e+02
2.982046023850985494e-01,3.348759092346355715e+02
2.992046023850985503e-01,3.349008602826974084e+02
3.002046023850985512e-01,3.349265971597034195e+02
3.012046023850985521e-01,3.349516381406903633e+02
3.022046023850985530e-01,3.349734842040514877e+02
3.032046023850985539e-01,3.349964707211177029e+02
3.042046023850985548e-01,3.350151121927476083e+02
3.052046023850985557e-01,3.350337047052818775e+02
3.062046023850985565e-01,3.350543545827242156e+02
3.072046023850985574e-01,3.350644990101845337e+02
3.082046023850985583e-01,3.350811772355730795e+02
3.092046023850985592e-01,3.350911641047396188e+02
3.102046023850985601e-01,3.350948368552548118e+02
3.112046023850985610e-01,3.350992702897897288e+02
3.122046023850985619e-01,3.351034214452625406e+02
3.132046023850985628e-01,3.351050423675769707e+02
3.142046023850985637e-01,3.351072821654295240e+02
3.152046023850985645e-01,3.351021362736836409e+02
3.162046023850985654e-01,3.351001851980325341e+02
3.172046023850985663e-01,3.350933993202849024e+02
3.182046023850985672e-01,3.350811022892292499e+02
3.192046023850985681e-01,3.350748670751787017e+02
3.202046023850985690e-01,3.350617481913895972e+02
3.212046023850985699e-01,3.350380966161039851e+02
3.222046023850985708e-01,3.350216633606171968e+02
3.232046023850985716e-01,3.350016340123461873e+02
3.242046023850985725e-01,3.349817926538004826e+02
3.252046023850985734e-01,3.349582230472944957e+02
3.262046023850985743e-01,3.349367787660219733e+02
3.272046023850985752e-01,3.349117975719830156e+02
3.282046023850985761e-01,3.348829699547849259e+02
3.292046023850985770e-01,3.348571500436929682e+02
3.302046023850985779e-01,3.348266857939316310e+02
3.312046023850985788e-01,3.347976278823911684e+02
3.322046023850985796e-01,3.347687613433157026e+02
3.332046023850985805e-01,3.347391340655819931e+02
3.342046023850985814e-01,3.347074955881651590e+02
3.352046023850985823e-01,3.346788264826674322e+02
3.362046023850985832e-01,3.346492215810542916e+02
3.372046023850985841e-01,3.346206805099816393e+02
3.382046023850985850e-01,3.345951967578961899e+02
3.392046023850985859e-01,3.345660928019896119e+02
3.402046023850985867e-01,3.345396260261159114e+02
3.409046023850985652e-01,3.345279708782545640e+02
3.409546023850985597e-01,3.345236509740859674e+02
3.410046023850985542e-01,3.345152769961717354e+02
3.410546023850985486e-01,3.345092239085026335e+02
3.411046023850985431e-01,3.345026043592929454e+02
3.411546023850985376e-01,3.344950357838920922e+02
3.412046023850985321e-01,3.344905866021668430e+02
3.412546023850985266e-01,3.344858655349649439e+02
3.412959048115284388e-01,3.344896973429908940e+02
3.422959048115284397e-01,3.345092646507785616e+02
3.432959048115284406e-01,3.345348756106787960e+02
3.442959048115284415e-01,3.345608021469395794e+02
3.452959048115284424e-01,3.345825986585076635e+02
3.462959048115284433e-01,3.346140832215573369e+02
3.472959048115284442e-01,3.346408126584286720e+02
3.482959048115284451e-01,3.346623185560578122e+02
3.492959048115284459e-01,3.346950401334708545e+02
3.502959048115284468e-01,3.347276289235687727e+02
3.512959048115284477e-01,3.347550530280111616e+02
3.522959048115284486e-01,3.347734786195492802e+02
3.532959048115284495e-01,3.348043637904043521e+02
3.542959048115284504e-01,3.348302406853037496e+02
3.552959048115284513e-01,3.348476092119022383e+02
3.562959048115284522e-01,3.348815819114441865e+02
3.572959048115284530e-01,3.349056607247955526e+02
3.582959048115284539e-01,3.349168545056220410e+02
3.592959048115284548e-01,3.349370076660333098e+02
3.602959048115284557e-01,3.349491076879807565e+02
3.612959048115284566e-01,3.349648216754857231e+02
3.622959048115284575e-01,3.349777888579733940e+02
3.632959048115284584e-01,3.349887625605647372e+02
3.642959048115284593e-01,3.349977453326354180e+02
3.652959048115284602e-01,3.350079672779399971e+02
3.662959048115284610e-01,3.350157629735472256e+02
3.672959048115284619e-01,3.350165705700513854e+02
3.682959048115284628e-01,3.350134816434896834e+02
3.692959048115284637e-01,3.350143799240957492e+02
3.702959048115284646e-01,3.350104355883282210e+02
3.712959048115284655e-01,3.350019865169812761e+02
3.722959048115284664e-01,3.349930843457070750e+02
3.732959048115284673e-01,3.349817190609371664e+02
3.742959048115284681e-01,3.349698478212782788e+02
3.752959048115284690e-01,3.349544985024927541e+02
3.762959048115284699e-01,3.349405992538249279e+02
3.772959048115284708e-01,3.349241097929132707e+02
3.782959048115284717e-01,3.349030735086655568e+02
3.792959048115284726e-01,3.348820253919231504e+02
3.802959048115284735e-01,3.348586688272629885e+02
3.812959048115284744e-01,3.348318245854618453e+02
3.822959048115284753e-01,3.348081092352130668e+02
3.832959048115284761e-01,3.347805318644359431e+02
3.842959048115284770e-01,3.347507365151680574e+02
3.852959048115284779e-01,3.347224954508254200e+02
3.862959048115284788e-01,3.346962726201707028e+02
3.872959048115284797e-01,3.346655657624530704e+02
3.882959048115284806e-01,3.346333064476021377e+02
3.892959048115284815e-01,3.346029336457178260e+02
3.902959048115284824e-01,3.345763075393616646e+02
3.912959048115284832e-01,3.345467608867919012e+02
3.922959048115284841e-01,3.345176006221491889e+02
3.932959048115284850e-01,3.344903762728453103e+02
3.942959048115284859e-01,3.344652885723876921e+02
3.949959048115284643e-01,3.344480749506842017e+02
3.950459048115284588e-01,3.344451150328862923e+02
3.950959048115284533e-01,3.344395586235957580e+02
3.951459048115284478e-01,3.344311930780794455e+02
3.951959048115284423e-01,3.344229432648905913e+02
3.952459048115284368e-01,3.344143947921101585e+02
3.952959048115284313e-01,3.344077673703250753e+02
3.953459048115284258e-01,3.344042711759966551e+02
3.953872072379583380e-01,3.344041538208081192e+02
3.963872072379583389e-01,3.344257187870442181e+02
3.973872072379583398e-01,3.344495658090741586e+02
3.983872072379583407e-01,3.344745242910830711e+02
3.993872072379583416e-01,3.345011773779269220e+02
4.003872072379583424e-01,3.345295991299307161e+02
4.013872072379583433e-01,3.345563937323045138e+02
4.023872072379583442e-01,3.345842882059772592e+02
4.033872072379583451e-01,3.346122259728073232e+02
4.043872072379583460e-01,3.346407197486323071e+02
4.053872072379583469e-01,3.346663391278581798e+02
4.063872072379583478e-01,3.346938324819930699e+02
4.073872072379583487e-01,3.347190060888009384e+02
4.083872072379583495e-01,3.347431519751397673e+02
4.093872072379583504e-01,3.347667157738973174e+02
4.103872072379583513e-01,3.347898513449513871e+02
4.113872072379583522e-01,3.348102908962849824e+02
4.123872072379583531e-01,3.348291200281166198e+02
4.133872072379583540e-01,3.348468456042404000e+02
4.143872072379583549e-01,3.348626656051326336e+02
4.153872072379583558e-01,3.348766074724279065e+02
4.163872072379583567e-01,3.348886547600346262e+02
4.173872072379583575e-01,3.348987154276096589e+02
4.183872072379583584e-01,3.349066330046236999e+02
4.193872072379583593e-01,3.349123151861152792e+02
4.203872072379583602e-01,3.349151028980284082e+02
4.213872072379583611e-01,3.349172549371155583e+02
4.223872072379583620e-01,3.349163810536151118e+02
4.233872072379583629e-01,3.349133280558552883e+02
4.243872072379583638e-01,3.349071514931022762e+02
4.253872072379583646e-01,3.348996561992112788e+02
4.263872072379583655e-01,3.348909381032744932e+02
4.273872072379583664e-01,3.348791352729167556e+02
4.283872072379583673e-01,3.348644707108864509e+02
4.293872072379583682e-01,3.348486968902310537e+02
4.303872072379583691e-01,3.348310567613581270e+02
4.313872072379583700e-01,3.348125385437144246e+02
4.323872072379583709e-01,3.347908706336238538e+02
4.333872072379583718e-01,3.347678444697081659e+02
4.343872072379583726e-01,3.347437562507498683e+02
4.353872072379583735e-01,3.347187236155627375e+02
4.363872072379583744e-01,3.346928558630029329e+02
4.373872072379583753e-01,3.346643884916131242e+02
4.383872072379583762e-01,3.346360523612298152e+02
4.393872072379583771e-01,3.346073707011570946e+02
4.403872072379583780e-01,3.345785959372551019e+02
4.413872072379583789e-01,3.345481311037072487e+02
4.423872072379583797e-01,3.345179217036167643e+02
4.433872072379583806e-01,3.344880892865669466e+02
4.443872072379583815e-01,3.344591831945141962e+02
4.453872072379583824e-01,3.344306746711387746e+02
4.463872072379583833e-01,3.344026412841260480e+02
4.473872072379583842e-01,3.343768449808881655e+02
4.483872072379583851e-01,3.343526059457181532e+02
4.490872072379583635e-01,3.343373123957771895e+02
4.491372072379583580e-01,3.343346551762310810e+02
4.491872072379583525e-01,3.343289543743033505e+02
4.492372072379583470e-01,3.343209886013574419e+02
4.492872072379583415e-01,3.343121312438487394e+02
4.493372072379583360e-01,3.343037806837718904e+02
4.493872072379583305e-01,3.342972552909511705e+02
4.494372072379583249e-01,3.342941631496991590e+02
4.494785096643882372e-01,3.342937308226918844e+02
4.504785096643882381e-01,3.343138590278221614e+02
4.514785096643882389e-01,3.343362432860040485e+02
4.524785096643882398e-01,3.343604247220615093e+02
4.534785096643882407e-01,3.343853954279894083e+02
4.544785096643882416e-01,3.344126863988218474e+02
4.554785096643882425e-01,3.344399147041086167e+02
4.564785096643882434e-01,3.344674747453394730e+02
4.574785096643882443e-01,3.344944185226764830e+02
4.584785096643882452e-01,3.345226485290264122e+02
4.594785096643882460e-01,3.345498194926767042e+02
4.604785096643882469e-01,3.345764721708043226e+02
4.614785096643882478e-01,3.346015738186948738e+02
4.624785096643882487e-01,3.346265977796491029e+02
4.634785096643882496e-01,3.346514313696748673e+02
4.644785096643882505e-01,3.346742023620026885e+02
4.654785096643882514e-01,3.346957333871597484e+02
4.664785096643882523e-01,3.347148971158788981e+02
4.674785096643882532e-01,3.347333413494122283e+02
4.684785096643882540e-01,3.347509204844291162e+02
4.694785096643882549e-01,3.347652974855308798e+02
4.704785096643882558e-01,3.347779928647305496e+02
4.714785096643882567e-01,3.347890188468904853e+02
4.724785096643882576e-01,3.347983033084363456e+02
4.734785096643882585e-01,3.348057682697896098e+02
4.744785096643882594e-01,3.348098585715932813e+02
4.754785096643882603e-01,3.348120872500047085e+02
4.764785096643882611e-01,3.348122759793592422e+02
4.774785096643882620e-01,3.348108209296302675e+02
4.784785096643882629e-01,3.348067234804242958e+02
4.794785096643882638e-01,3.348000438422708385e+02
4.804785096643882647e-01,3.347917168488996822e+02
4.814785096643882656e-01,3.347808758540058989e+02
4.824785096643882665e-01,3.347688252154936777e+02
4.834785096643882674e-01,3.347536614764139813e+02
4.844785096643882683e-01,3.347373652932545269e+02
4.854785096643882691e-01,3.347187619213332255e+02
4.864785096643882700e-01,3.346984584745468396e+02
4.874785096643882709e-01,3.346767796212105850e+02
4.884785096643882718e-01,3.346537540703196782e+02
4.894785096643882727e-01,3.346292346499047312e+02
4.904785096643882736e-01,3.346032613412338605e+02
4.914785096643882745e-01,3.345777108183380619e+02
4.924785096643882754e-01,3.345487209155567712e+02
4.934785096643882762e-01,3.345204376829940998e+02
4.944785096643882771e-01,3.344912173924876129e+02
4.954785096643882780e-01,3.344622216401015748e+02
4.964785096643882789e-01,3.344325361873922020e+02
4.974785096643882798e-01,3.344026629462936739e+02
4.984785096643882807e-01,3.343733708999634473e+02
4.994785096643882816e-01,3.343449927656990894e+02
5.004785096643882270e-01,3.343177798261681914e+02
5.014785096643882278e-01,3.342906292505165311e+02
5.024785096643882287e-01,3.342655515323771738e+02
